,categories,genres,id,is_free,playtime_forever,price,purchase_date,release_date,tags,total_negative_reviews,total_positive_reviews
366,"Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","RPG,Strategy",9,False,,2999,2016-11-03,2014-03-31,"Strategy,Turn-Based Strategy,Fantasy,RPG,4X,Turn-Based,Multiplayer,Singleplayer,Tactical,Masterpiece,Hex Grid,Co-op,Adventure,Grand Strategy,Great Soundtrack,Classic,Atmospheric,Moddable,Action,Female Protagonist",1006.0,3872.0
367,"Single-player,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Nudity,Violent,Gore,Action,Adventure",10,False,,11600,2018-06-21,2017-04-07,"Action,Gore,FPS,Violent,Adventure,Comedy,Shooter,First-Person,Sci-fi,Singleplayer,Atmospheric,Multiplayer,Funny,Co-op,Nudity,Online Co-Op,Great Soundtrack,Story Rich,Open World,Survival",246.0,1305.0
368,"Single-player,Multi-player,Steam Achievements,Full controller support",Action,11,False,,6400,2018-03-28,2010-02-09,"FPS,Action,Singleplayer,Atmospheric,Story Rich,Horror,Shooter,First-Person,Steampunk,Sci-fi,Multiplayer,Dystopian,Underwater,Adventure,RPG,Masterpiece,Dark,Great Soundtrack,Philisophical,Action RPG",806.0,6465.0
369,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie",12,False,,4800,,2016-02-24,"Survival,Adventure,Great Soundtrack,Indie,Crafting,Female Protagonist,Exploration,Atmospheric,Post-apocalyptic,Singleplayer,Rogue-like,Action,Rogue-lite,Difficult,Open World,Isometric,Early Access,Strategy,Kickstarter,Multiplayer",,
370,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie",13,False,,4200,2017-06-28,2014-05-28,"Adventure,First-Person,Parkour,Singleplayer,Indie,Atmospheric,Platformer,Story Rich,Puzzle,Fantasy,3D Platformer,Casual,Short,Sci-fi,Relaxing,Action,Narration,Great Soundtrack,Family Friendly,Difficult",739.0,9348.0
371,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",Action,14,False,,6800,2017-06-12,2014-08-27,"Post-apocalyptic,Atmospheric,FPS,Action,Story Rich,Horror,First-Person,Singleplayer,Shooter,Stealth,Survival,Based On A Novel,Adventure,Survival Horror,Remake,Masterpiece,Sci-fi,Nudity,Difficult,Multiplayer",4852.0,21249.0
372,"Single-player,Online Multi-Player,MMO,Online Co-op,Includes level editor","Massively Multiplayer,Simulation,Early Access",15,True,,0,2018-09-01,2017-04-12,"Early Access,Early Access,VR,Simulation,Massively Multiplayer,Music,Multiplayer,Atmospheric,Singleplayer,Music-Based Procedural Generation,Great Soundtrack,Experimental,Free to Play",0.0,0.0
373,"Single-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Stats","Action,Adventure",16,False,,4300,2018-10-20,2018-03-02,"Action,Side Scroller,Co-op,Multiplayer,Zombies,Adventure,Shooter,4 Player Local,Gore,2D,Online Co-Op,Local Co-Op,Shoot 'Em Up,Funny,Indie,World War II,Platformer,Comedy,Arcade,Classic",82.0,1222.0
374,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,SteamVR Collectibles,Steam Cloud,Steam Leaderboards","Action,Casual,Indie",17,False,,7800,2017-12-01,2017-08-09,"Action,Great Soundtrack,Indie,Casual,On-Rails Shooter,Rhythm,Music,VR,Psychedelic,Sci-fi,Classic",54.0,572.0
375,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG",18,False,,6800,2017-12-11,2017-02-02,"Underwater,Action,Adventure,RPG,Indie,Steampunk,Singleplayer,Open World,Submarine,Great Soundtrack,Atmospheric",277.0,530.0
376,"Single-player,Multi-player,Co-op,Local Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG",19,False,,6800,2018-06-21,2015-07-24,"Action RPG,Hack and Slash,RPG,Adventure,Co-op,Action,Isometric,Multiplayer,Loot,Dungeon Crawler,Indie,Controller,Local Co-Op,Fantasy,Singleplayer,Online Co-Op,Dark Fantasy,Top-Down,Difficult,Steampunk",329.0,2362.0
377,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support",Adventure,20,False,,6800,2019-03-30,2016-10-06,"Visual Novel,Mystery,Adventure,Great Soundtrack,Dark,Cult Classic,Detective,Story Rich,Psychological Horror,Atmospheric,Remake,Indie,Psychological,Singleplayer,Horror,Anime,Exploration,Funny,Classic,Puzzle",27.0,159.0
378,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Commentary available",RPG,21,False,,8800,2017-04-10,2015-03-26,"RPG,Fantasy,Isometric,Story Rich,Singleplayer,CRPG,Party-Based RPG,Real-Time with Pause,Adventure,Kickstarter,Atmospheric,Dark Fantasy,Open World,Exploration,Character Customization,Classic,Great Soundtrack,Strategy,Indie,Crowdfunded",1263.0,7189.0
379,"Single-player,Multi-player,Steam Trading Cards",Strategy,22,False,,6800,2018-09-07,2010-08-30,"Grand Strategy,Strategy,Historical,Politics,Simulation,Real-Time with Pause,Economy,Military,World War I,Sandbox,Singleplayer,War,RTS,Multiplayer,Moddable,Alternate History,Management,Diplomacy,Great Soundtrack,Education",578.0,4520.0
380,Single-player,"Adventure,Casual,Indie,Simulation",23,False,,7500,2017-11-19,2016-04-05,"VR,Simulation,Adventure,Casual,Indie,Underwater,Horror",156.0,869.0
381,Single-player,"Indie,Simulation",24,False,,3600,2018-01-03,2017-05-04,"Simulation,Indie,Nature,VR",23.0,154.0
382,"Single-player,Steam Achievements","Action,Adventure,Indie",25,False,,2600,2018-09-07,2018-05-30,"Indie,Action,Adventure,Singleplayer,War,World War II,Atmospheric,Experimental,Physics,Colorful,Cinematic,Real-Time,Mouse only,Top-Down,Historical,Great Soundtrack,Story Rich,Side Scroller,Drama,Emotional",20.0,44.0
383,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Includes level editor","Adventure,Indie",26,False,,9000,2019-02-26,2016-01-15,"Puzzle,Adventure,Atmospheric,Exploration,Indie,First-Person,Walking Simulator,Mystery,Great Soundtrack,Singleplayer,Story Rich,Horror",92.0,735.0
384,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie",27,False,,6800,2017-10-25,2016-03-24,"Adventure,Puzzle,Point & Click,Retro,1990's,Cult Classic,Classic,Hand-drawn,Great Soundtrack,Casual,Indie,Atmospheric,Masterpiece,Remake,Relaxing,Singleplayer,2D",81.0,1476.0
385,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud","Adventure,Indie",28,False,,11200,2017-10-25,2016-01-26,"Puzzle,Exploration,First-Person,Open World,Singleplayer,Colorful,Atmospheric,Indie,Adventure,Difficult,Walking Simulator,Mystery,Nonlinear,Casual,Relaxing,Surreal,Great Soundtrack,Philisophical,Story Rich,Sandbox",967.0,5524.0
386,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie,RPG,Simulation",29,False,,6800,2017-12-21,2015-10-20,"Space,Sci-fi,Open World,Great Soundtrack,RPG,Adventure,Singleplayer,Space Sim,Action,Simulation,Indie,Sandbox,Atmospheric,Exploration,Third Person,Trading,Strategy,2D,Arcade,Shooter",835.0,4720.0
387,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Adventure,Casual,Strategy",30,False,,6800,2017-02-23,2013-02-15,"Puzzle,Casual,Adventure,Family Friendly,Sandbox,Singleplayer,2D,Funny,Comedy,Open World,Cute,Strategy,Education,Fantasy,Moddable,Platformer,Multiplayer,Replay Value,Action,Indie",379.0,4181.0
388,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud",RPG,31,False,,6800,2016-11-05,2011-11-10,"Open World,RPG,Fantasy,Adventure,Dragons,Moddable,First-Person,Action,Medieval,Singleplayer,Magic,Story Rich,Great Soundtrack,Sandbox,Lore-Rich,Atmospheric,Character Customization,Masterpiece,Action RPG,Third Person",9466.0,149032.0
389,"Single-player,Steam Achievements,SteamVR Collectibles","Action,Indie",32,False,,7800,2017-12-27,2017-05-25,"VR,Action,Shooter,Indie,Bullet Time,FPS,First-Person,Time Manipulation,Singleplayer,Violent,Atmospheric,Difficult,Minimalist,Puzzle,Cyberpunk",277.0,2446.0
390,"Single-player,Steam Achievements,VR Support,SteamVR Collectibles,Steam Cloud","Adventure,Casual,Indie",33,False,,6800,2017-12-22,2016-04-05,"Adventure,Indie,VR,First-Person,Great Soundtrack,1980s,Kickstarter,Episodic,Story Rich,Atmospheric,Casual,Puzzle,Singleplayer",153.0,759.0
391,"Single-player,Steam Cloud",RPG,34,False,,5900,2016-11-04,2009-06-16,"RPG,Open World,Fantasy,Classic,Great Soundtrack,Masterpiece,Moddable,First-Person,Singleplayer,Adventure,Cult Classic,Atmospheric,Magic,Exploration,Story Rich,Sandbox,Action RPG,Character Customization,Medieval,Action",464.0,7790.0
392,"Single-player,Full controller support","Adventure,Indie",35,False,,7800,2017-12-22,2013-02-22,"Adventure,Atmospheric,Point & Click,Indie,Surreal,Story Rich,Episodic,Great Soundtrack,Mystery,Beautiful,Exploration,Singleplayer",209.0,1083.0
393,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud,Includes level editor","Action,Indie,Strategy",36,False,,3600,2016-11-03,2013-06-03,"Stealth,Puzzle,Indie,2D,Pixel Graphics,Comedy,Singleplayer,Action,Strategy,Noir,Platformer,Great Soundtrack,Funny,Short,Hacking,Level Editor,GameMaker,Story Rich,Adventure,Sci-fi",221.0,8000.0
394,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure,Casual,Indie,RPG",37,False,,4800,2017-06-29,2012-09-26,"Co-op,Action,Multiplayer,Adventure,Local Co-Op,Funny,Beat 'em up,Online Co-Op,Indie,Comedy,Hack and Slash,2D,RPG,Local Multiplayer,Controller,Casual,Great Soundtrack,Fantasy,Side Scroller,Action RPG",1506.0,38867.0
395,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie",38,False,,6800,2017-12-14,2017-02-07,"Adventure,Survival,Open World,Exploration,Action,Indie,Crafting,Robots,Sci-fi,Atmospheric,Nature,Singleplayer,Story Rich,Puzzle,Mystery,Great Soundtrack,Third Person,Futuristic,Silent Protagonist,Action-Adventure",149.0,363.0
396,"Single-player,Partial Controller Support",Action,39,False,,1999,2018-07-02,2011-03-22,"Action,FPS,Sci-fi,Shooter,Singleplayer,Multiplayer,Stealth,Aliens,First-Person,Futuristic,Benchmark,Great Soundtrack,Adventure,Atmospheric,Story Rich,Masterpiece,Cyberpunk,3D Vision,Open World,Survival",886.0,4411.0
397,"Single-player,Steam Achievements,Partial Controller Support",Action,40,False,,8800,2018-06-21,2011-03-22,"Action,Open World,Crime,Story Rich,Atmospheric,Singleplayer,Third Person,Third-Person Shooter,Shooter,Great Soundtrack,Adventure,Driving,America,Masterpiece,Classic,Music,Nudity,Multiplayer,Sandbox,3D Vision",1225.0,18097.0
398,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie",41,False,,6800,2018-03-23,2016-07-07,"Atmospheric,Dark,Indie,Puzzle,Adventure,Singleplayer,Puzzle-Platformer,Horror,Story Rich,Platformer,Dystopian,Psychological Horror,Mystery,2.5D,Stealth,Great Soundtrack,Action,Sci-fi,Short,Walking Simulator",817.0,17645.0
399,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Adventure,RPG",42,False,,26800,2019-07-08,2018-03-23,"RPG,JRPG,Anime,Adventure,Singleplayer,Open World,Fantasy,Story Rich,Cute,Great Soundtrack,Action RPG,Dungeon Crawler,Hack and Slash,Action,Strategy,City Builder,Cartoony,Multiplayer,Survival,Exploration",553.0,2613.0
400,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie",43,False,,4800,2018-05-11,2018-02-13,"Pixel Graphics,Adventure,Indie,Action,1980s,Great Soundtrack,2D,Retro,Funny,Story Rich,Singleplayer,RPG,Puzzle",151.0,651.0
401,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud","Adventure,Indie",44,False,,7800,2017-10-25,2016-11-28,"Adventure,Puzzle,Indie,First-Person,Exploration,Atmospheric,Story Rich,Singleplayer,Mystery,Difficult,Relaxing,Walking Simulator,Point & Click,Great Soundtrack,Surreal,Casual,Steampunk,Classic,Drama,Open World",104.0,1101.0
402,"Single-player,Multi-player,Steam Achievements,Steam Cloud","Adventure,Simulation,Sports",45,False,,7000,,2017-02-16,"Hunting,Open World,Multiplayer,Simulation,Adventure,Realistic,FPS,First-Person,Survival,Singleplayer,Co-op,Shooter,Atmospheric,Walking Simulator,Sports,Online Co-Op,Action,Strategy,Gore,Stealth",,
403,"Single-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Action,Indie,Simulation,Strategy",46,False,,6800,2018-04-06,2014-10-20,"Tactical,Strategy,Top-Down,Simulation,Indie,Action,Singleplayer,2D,Real-Time with Pause,Replay Value,RTS,Co-op,Real Time Tactics,Top-Down Shooter,Moddable,Shooter,Puzzle,Level Editor,Difficult,Multiplayer",294.0,5070.0
404,"Single-player,Steam Achievements","Violent,Adventure,Indie",47,False,,4800,2018-05-11,2017-09-19,"Adventure,Indie,Violent,Cyberpunk,Point & Click,Sci-fi,Story Rich,Singleplayer,Dystopian,Retro,Great Soundtrack,2D,Surreal,Robots,Visual Novel,Hand-drawn",11.0,56.0
405,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards",Action,48,False,,7900,2019-07-27,2014-05-19,"FPS,Action,Masterpiece,Shooter,Alternate History,First-Person,Gore,Singleplayer,Atmospheric,World War II,Story Rich,Sci-fi,Stealth,Old School,Adventure,War,Great Soundtrack,Robots,Dystopian,Epic",2420.0,19577.0
406,"Single-player,Multi-player,Online Multi-Player,In-App Purchases,Steam Cloud","Action,Free to Play",49,True,,0,2016-10-17,2017-11-08,"PvP,Multiplayer,Competitive,MOBA,Action,Free to Play,Arena Shooter,Fast-Paced,Team-Based,Fighting,Top-Down,Early Access,Strategy,eSports,Difficult,Great Soundtrack,RPG,Hack and Slash,Top-Down Shooter,Atmospheric",2616.0,18299.0
407,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Captions available,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Includes Source SDK","Action,Free to Play",50,True,,0,2017-09-01,2017-04-20,"Free to Play,Co-op,Multiplayer,Top-Down Shooter,Action,Aliens,Shooter,Online Co-Op,Sci-fi,Moddable,Singleplayer,Tactical,Survival,Strategy,PvP,Adventure,Gore,Open World,Zombies,Casual",0.0,0.0
408,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud","Action,Adventure,Indie",51,False,,8800,2018-04-23,2015-09-21,"Horror,Atmospheric,Story Rich,Sci-fi,Psychological Horror,First-Person,Singleplayer,Survival Horror,Underwater,Adventure,Robots,Stealth,Indie,Walking Simulator,Great Soundtrack,Puzzle,Action,Survival,Gore,Moddable",684.0,14740.0
409,"Single-player,Multi-player,Partial Controller Support",Action,52,False,,9900,2017-12-21,2011-01-27,"Horror,Action,Sci-fi,Space,Third Person,Survival Horror,Gore,Multiplayer,Third-Person Shooter,Atmospheric,Singleplayer,Shooter,Aliens,Co-op,Adventure,Story Rich,Survival,Futuristic,Blood,Masterpiece",448.0,8025.0
410,"Single-player,Online Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Nudity,Violent,Gore,Action,RPG",53,False,,9000,2018-09-06,2017-03-24,"RPG,Hack and Slash,Action RPG,Action,Mythology,Fantasy,Gore,Isometric,Co-op,Nudity,Violent,Multiplayer,Singleplayer,Online Co-Op,Medieval,Loot,Top-Down,Dark Fantasy,Adventure,Local Co-Op",941.0,1174.0
411,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","RPG,Strategy",54,False,,5000,2019-04-22,2015-01-29,"Anime,JRPG,Female Protagonist,Cute,RPG,Singleplayer,Comedy,Funny,Turn-Based,Great Soundtrack,Visual Novel,Turn-Based Combat,Nudity,Story Rich,Strategy,Memes,Adventure,Action,Sci-fi,Casual",415.0,8070.0
412,Single-player,"Indie,Simulation,Early Access",55,False,,3600,2018-02-27,2016-09-09,"Early Access,Early Access,Indie,Simulation,Science,Casual,Mouse only,Great Soundtrack,Point & Click,Medieval,2D,Historical,Retro,Atmospheric,Singleplayer,Stylized,Education,Turn-Based,Classic,Tactical",46.0,127.0
413,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Nudity,Adventure,Casual,Indie",56,False,,1100,2017-09-21,2017-09-20,"Visual Novel,Dating Sim,Anime,Sexual Content,Nudity,Casual,Mature,Great Soundtrack,Indie,Story Rich,Adventure,Singleplayer,Romance,Cute,FPS,Drama,Simulation",1132.0,11441.0
414,"Single-player,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG,Simulation,Strategy",57,False,,2100,2018-07-21,2015-01-30,"Survival,Zombies,RPG,Open World,Action,Strategy,Adventure,Base Building,Sandbox,Indie,Simulation,Post-apocalyptic,Multiplayer,Co-op,Top-Down,Singleplayer,Survival Horror,Violent,Crafting,Horror",356.0,1432.0
415,"Single-player,Full controller support,Steam Cloud","Adventure,Free to Play",58,True,,0,2018-06-25,2018-06-25,"Free to Play,Story Rich,Choices Matter,Adventure,Atmospheric,Great Soundtrack,Singleplayer,Drama,Superhero,Point & Click,Short,Walking Simulator,Memes,Controller,Action,Third Person,Horror,Psychological Horror,Gore,Female Protagonist",0.0,0.0
416,"Single-player,Steam Achievements,Steam Cloud","Adventure,RPG,Strategy",59,False,,3600,2018-07-03,2015-07-10,"FMV,Detective,Adventure,Mystery,Point & Click,Singleplayer,Indie,Story Rich,Puzzle,Atmospheric,Strategy,Great Soundtrack,RPG",60.0,1454.0
417,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie,RPG,Strategy",60,False,,6800,2018-08-06,2015-11-18,"Western,Turn-Based Strategy,Strategy,RPG,Turn-Based Combat,Adventure,Turn-Based,Tactical,Indie,Turn-Based Tactics,Horror,Action,Singleplayer,Isometric,Atmospheric,Gore,Survival,Kickstarter,Open World,Third Person",535.0,1895.0
418,"Single-player,Shared/Split Screen,Full controller support","Action,Adventure",61,False,,4200,2018-03-22,2012-03-29,"Platformer,Local Co-Op,2D,Adventure,Action,Cartoony,Great Soundtrack,Colorful,Funny,Singleplayer,Co-op,Local Multiplayer,Comedy,Controller,Side Scroller,Family Friendly,4 Player Local,Fantasy,Difficult,Multiplayer",112.0,1421.0
419,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie",62,False,,4800,2018-04-21,2016-11-11,"Indie,Adventure,Hand-drawn,Puzzle,Puzzle-Platformer,Great Soundtrack,Fantasy,2D,Platformer,Point & Click",45.0,219.0
420,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support","Action,Adventure,RPG",63,False,,24800,2017-12-10,2017-10-26,"Open World,Assassin,Action,RPG,Parkour,Stealth,Adventure,Historical,Third Person,Singleplayer,Story Rich,Action RPG,Exploration,Atmospheric,Multiplayer,Sandbox,Great Soundtrack,Illuminati,Walking Simulator,Heist",5761.0,29399.0
421,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Indie",64,False,,4800,2018-05-09,2017-01-13,"Action,Indie,Action-Adventure,Puzzle-Platformer,Platformer,Difficult,2D,Shooter",91.0,260.0
422,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie",65,False,,3100,2017-03-25,2013-10-25,"Indie,Platformer,Adventure,Puzzle,Casual,Puzzle-Platformer,Atmospheric,2D,Singleplayer,Narration,Story Rich,Great Soundtrack,Difficult,Short,Action,Beautiful,Masterpiece,Side Scroller",211.0,1780.0
423,"Single-player,VR Support,SteamVR Collectibles,Steam Leaderboards",Free to Play,66,True,,0,2017-11-18,2016-04-05,"Free to Play,VR,Action,Singleplayer,First-Person,Adventure,Funny,Sandbox,Casual,Sci-fi,FPS,Family Friendly,Shooter,Strategy,Puzzle,Memes",7.0,112.0
424,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats","Adventure,Indie",67,False,,1500,2018-02-16,2014-10-28,"Adventure,Point & Click,2D,Great Soundtrack,Story Rich,Indie,Crime,Noir,Choices Matter,Visual Novel",111.0,271.0
425,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Indie",68,False,,1500,2017-01-06,2016-05-27,"Indie,Action,Difficult,Arcade,Music,Great Soundtrack,Colorful,Rhythm,Singleplayer,Casual,Family Friendly,Adventure,Multiplayer,2D,Funny,Side Scroller,Strategy,Platformer,Level Editor,Character Customization",85.0,671.0
426,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Casual,Indie,Simulation,Sports",69,False,,7000,2018-11-11,2018-02-23,"Casual,Indie,Simulation,Sports,VR",14.0,157.0
427,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats","Action,Adventure,Casual,Indie",70,False,,2100,2018-03-28,2016-08-08,"Indie,Adventure,Retro,Puzzle,Pixel Graphics,Horror,Casual,Villain Protagonist,Action,2D,Demons,Singleplayer,Dark,Stealth,Gore,Atmospheric,Great Soundtrack,Funny,1980s,Nudity",12.0,183.0
428,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor","Simulation,Strategy",71,False,,8800,2017-12-07,2015-03-10,"City Builder,Simulation,Building,Management,Strategy,Sandbox,Singleplayer,Moddable,Economy,Resource Management,Realistic,Mod,Replay Value,Casual,Family Friendly,Modern,Real-Time with Pause,Great Soundtrack,Funny,Action",4989.0,56571.0
429,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,RPG",72,False,,3600,2018-11-22,2017-12-14,"Story Rich,Great Soundtrack,Pixel Graphics,Indie,RPGMaker,Singleplayer,Adventure,RPG,Atmospheric,Emotional,Visual Novel,2D,Interactive Fiction,Comedy,Masterpiece,Walking Simulator,Funny,Female Protagonist,Horror,Retro",135.0,6556.0
430,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure",73,False,,15800,2018-12-16,2016-08-12,"Open World,Space,Exploration,Sci-fi,First-Person,Procedural Generation,Survival,Adventure,Singleplayer,Sandbox,Atmospheric,Crafting,Space Sim,Indie,Multiplayer,Action,Simulation,FPS,Great Soundtrack,Massively Multiplayer",51387.0,59555.0
431,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud,Stats","Adventure,Casual,Indie,Strategy",74,False,,2800,2017-11-22,2017-11-06,"Pixel Graphics,Casual,Strategy,Puzzle,Gore,Violent,Nonlinear,Adventure,Assassin,Sandbox,Indie,Simulation,Cute,Singleplayer",186.0,1941.0
432,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop","Action,Adventure,Casual,Indie,RPG",75,False,,4800,2017-10-12,2016-07-22,"Sandbox,Survival,Adventure,Space,Crafting,Indie,Multiplayer,Pixel Graphics,2D,Building,RPG,Exploration,Open World,Action,Co-op,Sci-fi,Platformer,Singleplayer,Great Soundtrack,Atmospheric",6271.0,89477.0
433,"Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,RPG",76,False,,6400,2017-03-17,2012-09-20,"FPS,Co-op,Loot,RPG,Action,Shooter,Open World,Funny,Multiplayer,Comedy,Online Co-Op,Adventure,Action RPG,Dark Humor,Memes,Sci-fi,Singleplayer,Stylized,Futuristic,Atmospheric",4810.0,121862.0
434,"Single-player,Full controller support","Action,Adventure,Indie",77,False,,4800,2017-03-23,2013-09-03,"Adventure,Atmospheric,Story Rich,Controller,Indie,Emotional,Puzzle,Short,Fantasy,Singleplayer,Beautiful,Great Soundtrack,Masterpiece,Action,Local Co-Op,Platformer,Third Person,Casual,Multiplayer,3D Vision",1526.0,27041.0
435,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie,RPG",78,False,,700,2018-05-14,2016-05-10,"Adventure,Crime,Indie,RPGMaker,Atmospheric,Story Rich,RPG,Choices Matter,Detective,Puzzle,Historical,Mystery,Surreal,2D,Simulation,Difficult,Sexual Content,Pixel Graphics,Family Friendly",37.0,270.0
436,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Casual,Indie",79,False,,3600,2018-03-03,2015-05-29,"Adventure,Point & Click,Story Rich,Puzzle,Atmospheric,2D,Time Travel,Singleplayer,Indie,Great Soundtrack,Casual,Sci-fi,Comedy,Short,Post-apocalyptic,Retro,Cult Classic,Masterpiece,Classic,Third Person",293.0,4007.0
437,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Strategy",80,False,,4000,2019-02-10,2017-08-23,"Survival,Indie,Strategy,Multiplayer,Adventure,Isometric,Procedural Generation,Rogue-like,Violent,Co-op,Survival Horror,Horror,Singleplayer,Lovecraftian",218.0,740.0
438,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie",81,False,,11900,2017-12-13,2017-08-15,"Point & Click,Choices Matter,Medieval,Visual Novel,Adventure,Story Rich,Interactive Fiction,Singleplayer,Based On A Novel,Indie,Casual,Atmospheric,Great Soundtrack,Historical,Violent,Female Protagonist",71.0,935.0
439,"Single-player,Steam Achievements,Full controller support,Steam Cloud",Adventure,82,False,,3700,2018-09-19,2018-07-12,"Adventure,Parkour,3D Platformer,Singleplayer,Indie,First-Person,Action-Adventure,Puzzle-Platformer,Great Soundtrack,Lore-Rich,Platformer",89.0,316.0
440,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,Adventure",83,False,,10700,2019-02-24,2015-11-30,"Open World,Action,Destruction,Third-Person Shooter,Multiplayer,Adventure,Singleplayer,Shooter,Third Person,Sandbox,Exploration,Physics,Funny,Atmospheric,Comedy,Parkour,Great Soundtrack,Co-op,Moddable,RPG",10632.0,31793.0
441,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Action,RPG",84,False,,7900,2018-01-30,2016-08-31,"RPG,Hack and Slash,Mythology,Action RPG,Loot,Multiplayer,Classic,Singleplayer,Co-op,Fantasy,Adventure,Action,Atmospheric,Isometric,Top-Down,Open World,Great Soundtrack,Story Rich,Level Editor,Female Protagonist",1050.0,9661.0
